state,year,stateno,time,time2,billsproposed,photo,id_req,election_margin,election_margin_mcent,pct_gop,pct_gop_centered,gopXmargin_mcent,battleground,vep_pres,vep_pres_mcent,battleXvep_mcent,gov_gop,pct_nonwhite_registrants,nonwhite_mcent,nonwhite_absgrowth,nonwhite_growth_mcent,gov_ideology,gov_ideology_mcent,south,diff_any_id,diff_anyid_mcent,diff_photo_id,diff_photoid_mcent,voterfraud,voterfraud_mcent,hava,biennial,scaleid2
Vermont,2007,45,6,36,0,0,0,28.14633,12.74598,32.55814,-17.44186,-222.3136,0,66.3,5.550503,0,1,3.623192,-14.83038,-3.846154,-9.388246,71.05097,21.44228,0,0,-0.4241754,0,-0.1370701,0,-1.025,0,0,1
Vermont,2008,45,7,49,0,0,0,29.42093,14.02058,32.55814,-17.44186,-244.5449,0,67.3,6.550503,0,1,3.478264,-14.97531,-4,-9.542092,72.31677,22.70808,0,0,-0.4241754,0,-0.1370701,0,-1.025,0,0,1
Vermont,2009,45,8,64,0,0,0,29.42093,14.02058,31.79191,-18.20809,-255.2879,0,67.3,6.550503,0,1,3.281029,-15.17254,-4.166667,-9.708758,72.31677,22.70808,0,0,-0.4241754,0,-0.1370701,0,-1.025,0,0,1
Vermont,2010,45,9,81,0,0,0,18.62494,3.224589,31.79191,-18.20809,-58.71361,0,67.3,6.550503,0,1,3.08989,-15.36368,-4.347826,-9.889918,72.19392,22.58523,0,0,-0.4241754,0,-0.1370701,0,-1.025,0,0,1
Vermont,2011,45,10,100,0,0,0,18.62494,3.224589,32.36994,-17.63006,-56.84969,0,67.3,6.550503,0,0,4.067322,-14.38625,31.81818,26.27609,72.07106,22.46237,0,0,-0.4241754,0,-0.1370701,0,-1.025,0,0,1
Vermont,2012,45,11,121,0,0,0,52.27245,36.8721,32.35294,-17.64706,-650.6841,0,60.4,-0.3494985,0,0,5.042015,-13.41156,24.13793,18.59584,71.9482,22.33951,0,0.3333333,-0.0908421,0.3333333,0.1962632,0,-1.025,0,0,1
Virginia,2001,46,0,0,0,0,1,17.34318,1.942828,53.23741,3.23741,6.289731,0,54,-6.7495,0,1,21.88087,3.427301,-6.809079,-12.35117,25.21875,-24.38994,1,0.4,-0.0241754,0,-0.1370701,2,0.975,0,0,2
Virginia,2002,46,1,1,0,0,1,17.34318,1.942828,62.31884,12.31884,23.93339,0,54,-6.7495,0,0,21.12309,2.669521,-7.30659,-12.84868,52.84273,3.234041,1,0.4,-0.0241754,0,-0.1370701,1,-0.025,0,0,2
Virginia,2003,46,2,4,1,0,1,18.358,2.957652,63.04348,13.04348,38.57806,0,54,-6.7495,0,0,20.86408,2.410511,4.868624,-0.6734678,50.53205,0.9233611,1,0.4,-0.0241754,0,-0.1370701,1,-0.025,0,0,2
Virginia,2004,46,3,9,1,0,1,18.358,2.957652,61.5942,11.5942,34.29161,0,60.6,-0.1495015,0,0,20.63354,2.179969,4.642594,-0.8994982,48.95106,-0.6576288,1,0.4,-0.0241754,0,-0.1370701,0,-1.025,1,0,2
Virginia,2005,46,4,16,1,0,1,20.87571,5.475359,60.86956,10.86957,59.51477,0,60.6,-0.1495015,0,0,20.29812,1.84455,-2.183099,-7.725191,48.95106,-0.6576288,1,0.4,-0.0241754,0,-0.1370701,2,0.975,0,0,2
Virginia,2006,46,5,25,0,0,1,20.87571,5.475359,58.95522,8.955224,49.03307,0,60.6,-0.1495015,0,0,19.95885,1.505281,-2.231822,-7.773913,51.32344,1.714751,1,0.4,-0.0241754,0,-0.1370701,1,-0.025,0,0,2
Virginia,2007,46,6,36,0,0,1,4.280243,-11.12011,58.39416,8.39416,-93.34396,1,60.6,-0.1495015,-0.1495015,0,22.90533,4.451761,24.00589,18.4638,51.43961,1.83092,1,0.4,-0.0241754,0,-0.1370701,0,-1.025,0,0,2
Virginia,2008,46,7,49,2,0,1,4.280243,-11.12011,52.89855,2.898551,-32.23219,1,67,6.2505,6.2505,0,25.44304,6.989471,19.35867,13.81658,60.80854,11.19985,1,0.4,-0.0241754,0,-0.1370701,4,2.975,0,0,2
Virginia,2009,46,8,64,3,0,1,22.06653,6.666178,52.17391,2.173913,14.49169,1,67,6.2505,6.2505,0,24.78655,6.332981,-7.562189,-13.10428,61.42269,11.814,1,0.4,-0.0241754,0,-0.1370701,3,1.975,0,0,2
Virginia,2010,46,9,81,4,0,1,22.06653,6.666178,55.7971,5.797101,38.64451,1,67,6.2505,6.2505,0,24.05527,5.601699,-8.18084,-13.72293,55.2192,5.61051,1,0.4,-0.0241754,0,-0.1370701,12,10.975,0,0,2
Virginia,2011,46,10,100,1,0,1,22.25208,6.851725,55.7971,5.797101,39.72015,1,67,6.2505,6.2505,1,25.07736,6.62379,14.00938,8.467286,49.01571,-0.5929811,1,0.4,-0.0241754,0.2,0.0629299,5,3.975,0,0,2
Virginia,2012,46,11,121,2,0,1,22.25208,6.851725,63.04348,13.04348,89.37032,1,66.4,5.650502,5.650502,1,25.93824,7.48467,12.28792,6.745826,42.81222,-6.796472,1,0.4,-0.0241754,0.2,0.0629299,0,-1.025,0,0,2
Washington,2001,47,0,0,0,0,0,3.221413,-12.17894,49.65986,-0.3401361,4.142496,1,60.7,-0.0494992,-0.0494992,0,8.951851,-9.501719,-2.091255,-7.633347,71.04359,21.4349,0,0,-0.4241754,0,-0.1370701,0,-1.025,0,0,1
Washington,2002,47,1,1,0,0,0,0.6211014,-14.77925,48.97959,-1.020408,15.08087,1,60.7,-0.0494992,-0.0494992,0,8.686661,-9.76691,-2.135922,-7.678014,69.88901,20.28032,0,0,-0.4241754,0,-0.1370701,0,-1.025,0,0,1
Washington,2003,47,2,4,0,0,0,0.6211014,-14.77925,48.29932,-1.70068,25.13478,0,60.7,-0.0494992,0,0,11.78323,-6.67034,41.07143,35.52934,66.591,16.98231,0,0,-0.4241754,0,-0.1370701,1,-0.025,0,0,1
Washington,2004,47,3,9,1,0,0,10.61262,-4.787733,48.29932,-1.70068,8.142403,0,66.9,6.150502,0,0,14.6505,-3.80307,29.11392,23.57183,66.591,16.98231,0,0,-0.4241754,0,-0.1370701,9,7.975,0,0,1
Washington,2005,47,4,16,4,0,1,10.61262,-4.787733,44.89796,-5.102041,24.42721,0,66.9,6.150502,0,0,14.22144,-4.23213,-3.594771,-9.136863,74.60043,24.99174,0,0,-0.4241754,0,-0.1370701,4,2.975,0,0,2
Washington,2006,47,5,25,4,0,1,14.20875,-1.191602,44.89796,-5.102041,6.079603,0,66.9,6.150502,0,0,13.78641,-4.66716,-3.728814,-9.270905,74.82347,25.21478,0,0,-0.4241754,0,-0.1370701,4,2.975,0,0,2
Washington,2007,47,6,36,1,0,1,14.20875,-1.191602,36.05442,-13.94558,16.61758,0,66.9,6.150502,0,0,14.66583,-3.78774,9.976526,4.434434,81.73486,32.12617,0,0,-0.4241754,0,-0.1370701,3,1.975,0,0,2
Washington,2008,47,7,49,1,0,1,15.59366,0.1933084,35.37415,-14.62585,-2.8273,0,66.6,5.850499,0,0,15.48954,-2.96403,9.071505,3.529413,81.73486,32.12617,0,0,-0.4241754,0,-0.1370701,6,4.975,0,0,2
Washington,2009,47,8,64,0,0,1,15.59366,0.1933084,36.7347,-13.26531,-2.564296,0,66.6,5.850499,0,0,14.35644,-4.09713,-6.360078,-11.90217,81.73486,32.12617,0,0,-0.4241754,0,-0.1370701,3,1.975,0,0,2
Washington,2010,47,9,81,0,0,1,2.411667,-12.98868,37.41497,-12.58503,163.463,0,66.6,5.850499,0,0,13.24622,-5.20735,-6.792058,-12.33415,81.73486,32.12617,0,0.5,0.0758246,0.5,0.3629299,4,2.975,0,0,2
Washington,2011,47,10,100,0,0,1,2.411667,-12.98868,43.53741,-6.462585,83.94047,0,66.6,5.850499,0,0,16,-2.45357,23.76682,18.22473,81.73486,32.12617,0,0.5,0.0758246,0.5,0.3629299,0,-1.025,0,0,2
Washington,2012,47,11,121,0,0,1,6.435028,-8.965322,43.53741,-6.462585,57.93915,0,64.1,3.350498,0,0,18.6244,0.1708292,19.2029,13.66081,81.73486,32.12617,0,0.5,0.0758246,0.5,0.3629299,1,-0.025,0,0,2
West Virginia,2001,48,0,0,0,0,0,37.65781,22.25746,23.13433,-26.86567,-597.9615,1,46.6,-14.1495,-14.1495,0,3.035606,-15.41796,-13.33333,-18.87543,53.07822,3.46953,0,0.4,-0.0241754,0,-0.1370701,0,-1.025,0,0,1
West Virginia,2002,48,1,1,0,0,0,21.72429,6.323939,23.13433,-26.86567,-169.8969,1,46.6,-14.1495,-14.1495,0,2.660217,-15.79335,-15.38461,-20.92671,52.7966,3.18791,0,0.4,-0.0241754,0,-0.1370701,0,-1.025,0,0,1
West Virginia,2003,48,2,4,1,0,0,21.72429,6.323939,31.34328,-18.65672,-117.9839,0,46.6,-14.1495,0,0,3.461975,-14.9916,38.63636,33.09427,78.41209,28.8034,0,0.4,-0.0241754,0,-0.1370701,0,-1.025,0,0,1
West Virginia,2004,48,3,9,0,0,0,10.47514,-4.925214,31.34328,-18.65672,91.88833,0,54.1,-6.649501,0,0,4.17112,-14.28245,27.86885,22.32676,78.41209,28.8034,0,0.4,-0.0241754,0,-0.1370701,0,-1.025,0,0,1
West Virginia,2005,48,4,16,0,0,0,10.47514,-4.925214,33.58209,-16.41791,80.86172,0,54.1,-6.649501,0,0,3.926994,-14.52658,-8.974359,-14.51645,78.41209,28.8034,0,0.4,-0.0241754,0,-0.1370701,0,-1.025,0,0,1
West Virginia,2006,48,5,25,1,0,0,22.22116,6.820811,33.58209,-16.41791,-111.9835,0,54.1,-6.649501,0,0,3.66552,-14.78805,-9.859155,-15.40125,78.41209,28.8034,0,0.6,0.1758246,0,-0.1370701,0,-1.025,0,0,1
West Virginia,2007,48,6,36,1,0,0,22.22116,6.820811,29.10448,-20.89552,-142.5244,0,54.1,-6.649501,0,0,3.575417,-14.87815,0,-5.542092,78.41209,28.8034,0,0.6,0.1758246,0,-0.1370701,0,-1.025,0,0,1
West Virginia,2008,48,7,49,1,0,0,25.70106,10.30071,29.10448,-20.89552,-215.2387,0,49.9,-10.8495,0,0,3.489639,-14.96393,0,-5.542092,78.41209,28.8034,0,0.6,0.1758246,0,-0.1370701,0,-1.025,0,0,1
West Virginia,2009,48,8,64,0,0,0,25.70106,10.30071,27.61194,-22.38806,-230.6129,0,49.9,-10.8495,0,0,3.277779,-15.17579,-7.8125,-13.35459,78.41209,28.8034,0,0.6,0.1758246,0,-0.1370701,0,-1.025,0,0,1
West Virginia,2010,48,9,81,0,0,0,14.12215,-1.278203,27.61194,-22.38806,28.61649,0,49.9,-10.8495,0,0,3.057755,-15.39581,-8.474576,-14.01667,78.41209,28.8034,0,0.6,0.1758246,0,-0.1370701,0,-1.025,0,0,1
West Virginia,2011,48,10,100,1,0,0,14.12215,-1.278203,30.59702,-19.40298,24.80096,0,49.9,-10.8495,0,0,3.485252,-14.96832,20.37037,14.82828,78.41209,28.8034,0,0.6,0.1758246,0,-0.1370701,0,-1.025,0,0,1
West Virginia,2012,48,11,121,1,0,0,12.02264,-3.377714,30.59702,-19.40298,65.53773,0,46.3,-14.4495,0,0,3.869652,-14.58392,16.92308,11.38098,78.41209,28.8034,0,0.8,0.3758246,0.2,0.0629299,0,-1.025,0,0,1
Wisconsin,2001,49,0,0,1,0,0,2.937035,-12.46332,53.78788,3.787879,-47.20953,1,67.6,6.850499,6.850499,1,4.900246,-13.55332,-24.73118,-30.27327,23.1061,-26.50259,0,0.25,-0.1741754,0.25,0.1129299,0,-1.025,0,0,1
Wisconsin,2002,49,1,1,1,0,0,7.533318,-7.867033,53.78788,3.787879,-29.79937,1,67.6,6.850499,6.850499,1,3.425659,-15.02791,-32.85714,-38.39923,23.1061,-26.50259,0,0.25,-0.1741754,0.25,0.1129299,0,-1.025,0,0,1
Wisconsin,2003,49,2,4,2,0,0,7.533318,-7.867033,58.46154,8.461538,-66.5672,1,67.6,6.850499,6.850499,0,6.14843,-12.30514,95.21277,89.67068,47.78863,-1.820059,0,0.25,-0.1741754,0.25,0.1129299,0,-1.025,0,0,1
Wisconsin,2004,49,3,9,2,0,0,5.969818,-9.430532,58.33333,8.333333,-78.58776,1,74.8,14.0505,14.0505,0,8.465118,-9.988452,48.77384,43.23175,50.62914,1.020449,0,0.25,-0.1741754,0.25,0.1129299,2,0.975,1,0,1
Wisconsin,2005,49,4,16,5,0,0,5.969818,-9.430532,59.84848,9.848485,-92.87645,1,74.8,14.0505,14.0505,0,8.310387,-10.14318,-6.043956,-11.58605,47.76561,-1.84308,0,0.25,-0.1741754,0.25,0.1129299,14,12.975,0,0,1
Wisconsin,2006,49,5,25,5,0,0,3.669037,-11.73131,59.54198,9.541985,-111.94,1,74.8,14.0505,14.0505,0,8.141113,-10.31246,-6.432748,-11.97484,48.98179,-0.6269014,0,0.25,-0.1741754,0.25,0.1129299,0,-1.025,0,0,1
Wisconsin,2007,49,6,36,3,0,0,3.669037,-11.73131,50.75758,0.7575758,-8.887359,0,74.8,14.0505,0,0,8.753929,-9.699641,10.20833,4.666241,70.06032,20.45163,0,0.25,-0.1741754,0.25,0.1129299,0,-1.025,0,0,1
Wisconsin,2008,49,7,49,4,0,0,10.19718,-5.203168,50.75758,0.7575758,-3.941794,0,72.4,11.6505,0,0,9.337639,-9.115932,9.26276,3.720668,68.37316,18.76447,0,0.25,-0.1741754,0.25,0.1129299,11,9.975,0,0,1
Wisconsin,2009,49,8,64,1,0,0,10.19718,-5.203168,46.56488,-3.435114,17.87348,0,72.4,11.6505,0,0,8.479095,-9.974475,-11.93772,-17.47981,77.53376,27.92507,0,0.25,-0.1741754,0.25,0.1129299,6,4.975,0,0,1
Wisconsin,2010,49,9,81,3,0,0,15.3571,-0.0432486,46.56488,-3.435114,0.1485638,0,72.4,11.6505,0,0,7.565338,-10.88823,-13.55599,-19.09808,77.53376,27.92507,0,0.25,-0.1741754,0.25,0.1129299,3,1.975,0,0,1
Wisconsin,2011,49,10,100,1,1,1,15.3571,-0.0432486,60.30534,10.30534,-0.4456913,1,72.4,11.6505,11.6505,1,9.155159,-9.298411,29.54545,24.00336,77.53376,27.92507,0,0.25,-0.1741754,0.25,0.1129299,3,1.975,0,0,3
Wisconsin,2012,49,11,121,0,1,1,6.848518,-8.551831,57.03125,7.03125,-60.13006,1,72.5,11.7505,11.7505,1,10.54852,-7.90505,22.80702,17.26493,77.53376,27.92507,0,0.25,-0.1741754,0.25,0.1129299,5,3.975,0,0,3
Wyoming,2001,50,0,0,0,0,0,38.17633,22.77598,73.33334,23.33333,531.4396,0,59.2,-1.549499,0,1,5.625,-12.82857,12.5,6.957908,9.459694,-40.14899,0,0,-0.4241754,0,-0.1370701,0,-1.025,0,0,1
Wyoming,2002,50,1,1,0,0,0,44.96828,29.56793,73.33334,23.33333,689.9183,0,59.2,-1.549499,0,1,6.25,-12.20357,11.11111,5.569019,9.459694,-40.14899,0,0,-0.4241754,0,-0.1370701,0,-1.025,0,0,1
Wyoming,2003,50,2,4,0,0,0,44.96828,29.56793,72.22222,22.22222,657.065,0,59.2,-1.549499,0,0,6.534653,-11.91892,10,4.457908,47.44908,-2.159609,0,0.5,0.0758246,0.3333333,0.1962632,0,-1.025,0,0,1
Wyoming,2004,50,3,9,1,0,0,40.95162,25.55127,72.22222,22.22222,567.8059,0,65.7,4.950497,0,0,6.79245,-11.66112,9.090909,3.548817,47.45901,-2.149679,0,0.5,0.0758246,0.1666667,0.0295966,0,-1.025,0,0,1
Wyoming,2005,50,4,16,0,0,0,40.95162,25.55127,76.66666,26.66667,681.3671,0,65.7,4.950497,0,0,7.14286,-11.31071,2.777778,-2.764314,47.45901,-2.149679,0,0.5,0.0758246,0.1666667,0.0295966,0,-1.025,0,0,1
Wyoming,2006,50,5,25,0,0,0,34.52773,19.12738,76.66666,26.66667,510.0634,0,65.7,4.950497,0,0,7.50988,-10.94369,2.702703,-2.839389,46.59072,-3.017969,0,0.6666667,0.2424913,0.1666667,0.0295966,1,-0.025,0,0,1
Wyoming,2007,50,6,36,0,0,0,34.52773,19.12738,73.33334,23.33333,446.3055,0,65.7,4.950497,0,0,7.07457,-11.379,-2.631579,-8.173671,46.59072,-3.017969,0,0.6666667,0.2424913,0.1666667,0.0295966,0,-1.025,0,0,1
Wyoming,2008,50,7,49,0,0,0,43.62395,28.2236,73.33334,23.33333,658.5506,0,62.8,2.050499,0,0,6.666664,-11.78691,-2.702703,-8.244795,46.70378,-2.904909,0,0.6666667,0.2424913,0.1666667,0.0295966,1,-0.025,0,0,1
Wyoming,2009,50,8,64,1,0,0,43.62395,28.2236,71.11111,21.11111,595.8315,0,62.8,2.050499,0,0,6.876228,-11.57734,-2.777778,-8.31987,46.70378,-2.904909,0,0.6666667,0.2424913,0.1666667,0.0295966,0,-1.025,0,0,1
Wyoming,2010,50,9,81,0,0,0,55.83502,40.43467,71.11111,21.11111,853.6208,0,62.8,2.050499,0,0,7.112968,-11.3406,-2.857143,-8.399235,45.19105,-4.417638,0,0.8333333,0.4091579,0.1666667,0.0295966,0,-1.025,0,0,1
Wyoming,2011,50,10,100,0,0,0,55.83502,40.43467,84.44444,34.44444,1392.75,0,62.8,2.050499,0,1,7.100594,-11.35298,5.882353,0.3402608,43.67832,-5.930368,0,0.8333333,0.4091579,0.1666667,0.0295966,0,-1.025,0,0,1
Wyoming,2012,50,11,121,0,0,0,66.36609,50.96574,84.44444,34.44444,1755.487,0,58.9,-1.849499,0,1,7.089554,-11.36402,5.555555,0.0134633,42.16559,-7.443098,0,0.8333333,0.4091579,0.1666667,0.0295966,1,-0.025,0,0,1
